id_compra,sello,codigo_pasta,cantidad_kg,precio_unitario
31069,FR-015,P020,4.499,5128.36
31069,FR-015,P028,1.129,8669.61
31069,FR-015,P002,4.885,6917.62
31070,FR-015,P005,3.375,6093.9
31070,FR-015,P015,4.353,1866.19
31070,FR-015,P002,3.258,6917.62
31071,FR-015,P008,3.673,6627.39
31071,FR-015,P011,0.525,5124.34
31072,FR-015,P024,4.586,3389.78
31072,FR-015,P023,3.422,3696.0
31073,FR-015,P028,3.768,8669.61
31074,FR-015,P007,4.681,2018.35
31074,FR-015,P020,1.254,5128.36
31074,FR-015,P009,3.875,2355.82
31074,FR-015,P004,2.856,4157.85
31075,FR-015,P018,0.27,2905.05
31075,FR-015,P009,0.575,2355.82
31075,FR-015,P020,3.444,5128.36
31075,FR-015,P001,1.771,2946.19
31076,FR-015,P011,3.986,5124.34
31076,FR-015,P002,3.121,6917.62
31076,FR-015,P022,1.95,1894.85
31076,FR-015,P004,4.816,4157.85
31077,FR-015,P004,0.526,4157.85
31077,FR-015,P005,2.663,6093.9
31077,FR-015,P010,2.614,7050.38
31077,FR-015,P022,4.843,1894.85
31078,FR-015,P019,2.718,7078.39
31078,FR-015,P021,1.057,4502.72
31079,FR-015,P005,3.519,6093.9
31079,FR-015,P010,4.788,7050.38
31079,FR-015,P001,0.461,2946.19
31080,FR-015,P013,3.431,6802.44
31081,FR-015,P025,1.641,7229.49
31081,FR-015,P019,2.445,7078.39
31081,FR-015,P006,3.39,8364.09
31082,FR-015,P013,3.19,6802.44
31082,FR-015,P025,2.29,7229.49
31083,FR-015,P027,4.621,3783.07
31084,FR-015,P006,3.186,8364.09
31084,FR-015,P014,1.493,5898.47
31084,FR-015,P007,3.483,2018.35
31084,FR-015,P008,1.928,6627.39
31085,FR-015,P012,1.334,3262.47
31085,FR-015,P025,2.961,7229.49
31086,FR-015,P018,2.96,2905.05
31087,FR-015,P025,0.924,7229.49
31088,FR-015,P003,2.959,3602.92
31089,FR-015,P003,2.645,3602.92
31090,FR-015,P027,3.339,3783.07
31090,FR-015,P018,0.382,2905.05
31090,FR-015,P026,4.451,3346.72
31091,FR-015,P006,2.598,8364.09
31091,FR-015,P021,1.642,4502.72
31091,FR-015,P027,1.051,3783.07
31091,FR-015,P014,1.271,5898.47
31092,FR-015,P008,3.507,6627.39
31093,FR-015,P026,4.617,3346.72
31093,FR-015,P007,0.781,2018.35
31093,FR-015,P013,2.435,6802.44
31093,FR-015,P022,3.616,1894.85
31094,FR-015,P009,4.649,2355.82
31094,FR-015,P022,0.568,1894.85
31095,FR-015,P015,2.692,1866.19
31095,FR-015,P012,1.647,3262.47
31095,FR-015,P019,2.099,7078.39
31095,FR-015,P011,0.483,5124.34
31096,FR-015,P028,4.977,8669.61
31096,FR-015,P002,4.297,6917.62
31096,FR-015,P010,4.103,7050.38
31096,FR-015,P001,0.282,2946.19
31097,FR-015,P005,0.682,6093.9
31097,FR-015,P011,1.864,5124.34
31097,FR-015,P028,2.84,8669.61
31097,FR-015,P014,2.256,5898.47
31098,FR-015,P024,4.527,3389.78
31099,FR-015,P009,1.1,2355.82
31099,FR-015,P018,0.861,2905.05
31099,FR-015,P026,2.296,3346.72
31099,FR-015,P010,3.717,7050.38
31100,FR-015,P015,4.621,1866.19
31101,FR-015,P021,4.239,4502.72
31101,FR-015,P025,2.862,7229.49
31101,FR-015,P017,4.701,2005.17
31102,FR-015,P006,2.238,8364.09
31102,FR-015,P002,4.143,6917.62
31103,FR-015,P022,0.413,1894.85
31104,FR-015,P012,1.312,3262.47
31105,FR-015,P016,4.922,5731.82
31105,FR-015,P020,2.931,5128.36
31106,FR-015,P023,3.265,3696.0
31106,FR-015,P002,3.259,6917.62
31106,FR-015,P014,0.261,5898.47
31107,FR-015,P028,3.006,8669.61
31107,FR-015,P006,4.7,8364.09
31108,FR-015,P010,0.393,7050.38
31108,FR-015,P027,1.586,3783.07
31108,FR-015,P021,4.903,4502.72
31108,FR-015,P024,1.186,3389.78
31109,FR-015,P013,1.835,6802.44
31109,FR-015,P006,4.214,8364.09
31109,FR-015,P005,2.062,6093.9
31109,FR-015,P025,1.051,7229.49
31110,FR-015,P014,0.619,5898.47
31110,FR-015,P015,3.73,1866.19
31110,FR-015,P021,3.262,4502.72
31110,FR-015,P019,3.898,7078.39
31111,FR-015,P010,2.374,7050.38
31112,FR-015,P020,2.593,5128.36
31112,FR-015,P011,1.971,5124.34
31113,FR-015,P018,3.426,2905.05
31114,FR-015,P014,3.998,5898.47
31115,FR-015,P019,2.414,7078.39
31115,FR-015,P011,4.889,5124.34
31116,FR-015,P003,0.401,3602.92
31116,FR-015,P017,4.979,2005.17
31117,FR-015,P027,0.783,3783.07
31118,FR-015,P027,0.536,3783.07
31118,FR-015,P014,3.792,5898.47
31118,FR-015,P025,3.803,7229.49
31119,FR-015,P013,2.519,6802.44
31119,FR-015,P027,0.724,3783.07
31120,FR-015,P002,4.89,6917.62
31121,FR-015,P012,4.612,3262.47
31122,FR-015,P017,1.994,2005.17
31122,FR-015,P022,3.48,1894.85
31122,FR-015,P025,1.098,7229.49
31123,FR-015,P026,2.566,3346.72
31123,FR-015,P015,1.323,1866.19
31123,FR-015,P004,1.189,4157.85
31124,FR-015,P010,2.32,7050.38
31124,FR-015,P027,1.842,3783.07
31124,FR-015,P023,4.412,3696.0
31124,FR-015,P025,3.125,7229.49
31125,FR-015,P025,0.965,7229.49
31125,FR-015,P022,1.411,1894.85
31126,FR-015,P003,0.255,3602.92
31126,FR-015,P019,3.705,7078.39
31127,FR-015,P024,3.819,3389.78
31127,FR-015,P003,4.718,3602.92
31127,FR-015,P020,1.319,5128.36
31128,FR-015,P006,4.89,8364.09
31128,FR-015,P021,4.191,4502.72
31128,FR-015,P022,2.283,1894.85
31128,FR-015,P026,3.728,3346.72
31129,FR-015,P024,3.123,3389.78
31129,FR-015,P020,3.142,5128.36
31129,FR-015,P023,3.221,3696.0
31129,FR-015,P021,0.344,4502.72
31130,FR-015,P013,2.499,6802.44
31130,FR-015,P012,2.899,3262.47
31130,FR-015,P020,3.19,5128.36
31130,FR-015,P017,4.068,2005.17
31131,FR-015,P011,2.185,5124.34
31131,FR-015,P021,1.614,4502.72
31132,FR-015,P012,1.064,3262.47
31132,FR-015,P011,1.635,5124.34
31132,FR-015,P014,1.832,5898.47
31132,FR-015,P028,2.025,8669.61
31133,FR-015,P016,3.737,5731.82
31133,FR-015,P022,4.388,1894.85
31133,FR-015,P017,3.17,2005.17
31134,FR-015,P016,2.52,5731.82
31134,FR-015,P025,1.32,7229.49
31135,FR-015,P001,2.98,2946.19
31135,FR-015,P014,3.825,5898.47
31135,FR-015,P017,2.559,2005.17
31136,FR-015,P008,4.432,6627.39
31137,FR-015,P005,0.935,6093.9
31138,FR-015,P004,0.372,4157.85
31138,FR-015,P005,3.219,6093.9
31138,FR-015,P023,4.635,3696.0
31138,FR-015,P009,1.497,2355.82
31139,FR-015,P015,1.523,1866.19
31139,FR-015,P021,1.743,4502.72
31140,FR-015,P018,3.559,2905.05
31141,FR-015,P012,4.195,3262.47
31141,FR-015,P019,4.73,7078.39
31141,FR-015,P006,2.52,8364.09
31142,FR-015,P003,3.153,3602.92
31142,FR-015,P021,3.878,4502.72
31142,FR-015,P022,1.61,1894.85
31143,FR-015,P012,1.4,3262.47
31143,FR-015,P015,1.367,1866.19
31143,FR-015,P016,1.618,5731.82
31143,FR-015,P005,1.844,6093.9
31144,FR-015,P010,0.852,7050.38
31144,FR-015,P008,2.015,6627.39
31145,FR-015,P005,4.775,6093.9
31145,FR-015,P013,4.764,6802.44
31145,FR-015,P011,1.522,5124.34
31145,FR-015,P008,3.844,6627.39
31146,FR-015,P027,1.168,3783.07
31146,FR-015,P008,1.531,6627.39
31146,FR-015,P026,1.565,3346.72
31147,FR-015,P013,0.894,6802.44
31147,FR-015,P025,4.085,7229.49
31148,FR-015,P027,4.87,3783.07
31148,FR-015,P003,4.199,3602.92
31148,FR-015,P002,4.382,6917.62
31148,FR-015,P024,4.876,3389.78
31149,FR-015,P015,2.069,1866.19
31149,FR-015,P005,2.463,6093.9
31149,FR-015,P021,3.72,4502.72
31149,FR-015,P019,4.311,7078.39
31150,FR-015,P017,0.294,2005.17
31150,FR-015,P011,1.896,5124.34
31151,FR-015,P018,4.887,2905.05
31151,FR-015,P008,2.563,6627.39
31151,FR-015,P022,2.381,1894.85
31152,FR-015,P013,3.844,6802.44
31152,FR-015,P024,4.733,3389.78
31152,FR-015,P010,2.797,7050.38
31153,FR-015,P009,4.502,2355.82
31153,FR-015,P008,2.928,6627.39
31153,FR-015,P010,4.656,7050.38
31153,FR-015,P007,1.301,2018.35
31154,FR-015,P010,2.246,7050.38
31154,FR-015,P009,4.287,2355.82
31155,FR-015,P010,4.037,7050.38
31155,FR-015,P028,3.896,8669.61
31155,FR-015,P020,1.836,5128.36
31155,FR-015,P002,2.852,6917.62
31156,FR-015,P015,2.266,1866.19
31156,FR-015,P014,0.909,5898.47
31156,FR-015,P010,0.343,7050.38
31157,FR-015,P023,1.365,3696.0
31157,FR-015,P007,2.504,2018.35
31158,FR-015,P019,2.673,7078.39
31158,FR-015,P011,0.589,5124.34
31159,FR-015,P007,2.703,2018.35
31159,FR-015,P006,1.609,8364.09
31160,FR-015,P019,4.141,7078.39
31160,FR-015,P025,4.65,7229.49
31161,FR-015,P014,2.858,5898.47
31161,FR-015,P005,1.692,6093.9
31161,FR-015,P019,1.975,7078.39
31161,FR-015,P006,4.246,8364.09
31162,FR-015,P024,4.859,3389.78
31162,FR-015,P015,0.943,1866.19
31162,FR-015,P008,1.965,6627.39
31163,FR-015,P027,3.494,3783.07
31163,FR-015,P024,2.608,3389.78
31163,FR-015,P002,4.604,6917.62
31163,FR-015,P007,4.671,2018.35
31164,FR-015,P020,3.472,5128.36
31165,FR-015,P012,4.105,3262.47
31166,FR-015,P015,1.07,1866.19
31166,FR-015,P023,3.564,3696.0
31166,FR-015,P011,2.928,5124.34
31167,FR-015,P020,4.865,5128.36
31167,FR-015,P025,1.06,7229.49
31168,FR-015,P020,2.429,5128.36
31168,FR-015,P023,0.292,3696.0
31169,FR-015,P010,1.898,7050.38
31169,FR-015,P024,4.689,3389.78
31169,FR-015,P025,4.237,7229.49
31170,FR-015,P020,4.614,5128.36
31170,FR-015,P021,1.764,4502.72
31171,FR-015,P025,2.014,7229.49
31171,FR-015,P028,3.715,8669.61
31172,FR-015,P006,1.224,8364.09
31172,FR-015,P012,4.694,3262.47
31172,FR-015,P003,4.033,3602.92
31172,FR-015,P018,4.837,2905.05
31173,FR-015,P021,3.08,4502.72
31173,FR-015,P020,3.008,5128.36
31173,FR-015,P007,1.895,2018.35
31174,FR-015,P023,3.205,3696.0
31175,FR-015,P004,0.793,4157.85
31175,FR-015,P024,3.482,3389.78
31175,FR-015,P021,2.129,4502.72
31175,FR-015,P027,0.27,3783.07
31176,FR-015,P003,1.655,3602.92
31176,FR-015,P019,1.233,7078.39
31176,FR-015,P006,0.698,8364.09
31177,FR-015,P008,4.204,6627.39
31177,FR-015,P021,1.353,4502.72
31177,FR-015,P004,1.603,4157.85
31177,FR-015,P014,4.305,5898.47
31178,FR-015,P001,2.163,2946.19
31178,FR-015,P018,1.616,2905.05
31178,FR-015,P011,1.055,5124.34
31179,FR-015,P024,1.865,3389.78
31180,FR-015,P019,1.407,7078.39
31181,FR-015,P008,0.886,6627.39
31182,FR-015,P011,4.333,5124.34
31182,FR-015,P016,2.169,5731.82
31182,FR-015,P014,1.638,5898.47
31182,FR-015,P020,0.363,5128.36
31183,FR-015,P027,2.571,3783.07
31183,FR-015,P009,2.535,2355.82
31184,FR-015,P024,1.925,3389.78
31184,FR-015,P012,4.836,3262.47
31184,FR-015,P027,1.583,3783.07
31185,FR-015,P025,2.684,7229.49
31185,FR-015,P011,4.753,5124.34
31185,FR-015,P022,4.963,1894.85
31185,FR-015,P005,3.065,6093.9
31186,FR-015,P011,0.567,5124.34
31186,FR-015,P023,4.396,3696.0
31186,FR-015,P005,2.149,6093.9
31186,FR-015,P024,0.709,3389.78
31187,FR-015,P007,2.579,2018.35
31187,FR-015,P005,2.313,6093.9
31188,FR-015,P011,2.373,5124.34
31188,FR-015,P004,2.87,4157.85
31189,FR-015,P012,2.147,3262.47
31189,FR-015,P003,3.116,3602.92
31189,FR-015,P015,0.44,1866.19
31189,FR-015,P006,2.641,8364.09
31190,FR-015,P017,1.465,2005.17
31190,FR-015,P020,2.509,5128.36
31190,FR-015,P024,0.578,3389.78
31191,FR-015,P028,4.871,8669.61
31192,FR-015,P023,4.087,3696.0
31193,FR-015,P018,2.743,2905.05
31194,FR-015,P006,1.956,8364.09
31194,FR-015,P011,4.119,5124.34
31195,FR-015,P015,4.706,1866.19
31196,FR-015,P011,4.264,5124.34
31196,FR-015,P010,4.299,7050.38
31197,FR-015,P010,0.33,7050.38
31197,FR-015,P014,1.598,5898.47
31197,FR-015,P023,3.718,3696.0
31197,FR-015,P015,1.832,1866.19
31198,FR-015,P019,2.282,7078.39
31199,FR-015,P009,2.943,2355.82
31199,FR-015,P025,0.571,7229.49
31200,FR-015,P007,0.632,2018.35
31200,FR-015,P016,0.293,5731.82
31200,FR-015,P005,4.456,6093.9
31200,FR-015,P012,2.296,3262.47
31201,FR-015,P014,4.161,5898.47
31201,FR-015,P025,3.756,7229.49
31201,FR-015,P008,0.799,6627.39
31202,FR-015,P025,4.951,7229.49
31202,FR-015,P026,1.012,3346.72
31202,FR-015,P005,1.263,6093.9
31202,FR-015,P024,1.769,3389.78
31203,FR-015,P020,1.874,5128.36
31203,FR-015,P018,3.302,2905.05
31203,FR-015,P002,2.869,6917.62
31204,FR-015,P027,3.471,3783.07
31204,FR-015,P004,1.45,4157.85
31204,FR-015,P009,4.124,2355.82
31204,FR-015,P024,1.619,3389.78
31205,FR-015,P016,2.964,5731.82
31205,FR-015,P017,2.043,2005.17
31205,FR-015,P011,4.499,5124.34
31206,FR-015,P004,1.293,4157.85
31206,FR-015,P012,2.562,3262.47
31206,FR-015,P013,3.774,6802.44
31206,FR-015,P023,4.118,3696.0
31207,FR-015,P002,4.708,6917.62
31207,FR-015,P025,2.987,7229.49
31207,FR-015,P006,1.142,8364.09
31207,FR-015,P028,3.752,8669.61
31208,FR-015,P001,1.446,2946.19
31208,FR-015,P016,3.152,5731.82
31209,FR-015,P028,2.129,8669.61
31209,FR-015,P012,2.182,3262.47
31209,FR-015,P003,3.116,3602.92
31210,FR-015,P003,4.428,3602.92
31210,FR-015,P009,2.463,2355.82
31210,FR-015,P015,1.459,1866.19
31210,FR-015,P016,0.61,5731.82
31211,FR-015,P023,3.076,3696.0
31212,FR-015,P010,2.766,7050.38
31212,FR-015,P003,1.777,3602.92
31212,FR-015,P025,2.398,7229.49
31213,FR-015,P024,0.982,3389.78
31214,FR-015,P027,2.949,3783.07
31214,FR-015,P013,3.001,6802.44
31215,FR-015,P002,0.565,6917.62
31216,FR-015,P024,3.326,3389.78
31217,FR-015,P009,1.771,2355.82
31217,FR-015,P024,2.653,3389.78
31217,FR-015,P028,3.645,8669.61
31217,FR-015,P025,4.732,7229.49
31218,FR-015,P012,2.99,3262.47
31218,FR-015,P027,4.05,3783.07
31218,FR-015,P015,2.524,1866.19
31219,FR-015,P007,0.797,2018.35
31219,FR-015,P004,2.096,4157.85
31219,FR-015,P013,0.998,6802.44
31219,FR-015,P026,3.259,3346.72
31220,FR-015,P019,2.879,7078.39
31221,FR-015,P005,1.752,6093.9
31221,FR-015,P015,0.698,1866.19
31221,FR-015,P014,3.762,5898.47
31221,FR-015,P001,3.746,2946.19
31222,FR-015,P010,1.685,7050.38
31223,FR-015,P023,3.353,3696.0
31224,FR-015,P018,0.934,2905.05
31225,FR-015,P014,2.344,5898.47
31226,FR-015,P010,3.463,7050.38
31227,FR-015,P020,1.897,5128.36
31227,FR-015,P010,3.091,7050.38
31227,FR-015,P016,3.892,5731.82
31227,FR-015,P025,4.988,7229.49
31228,FR-015,P023,2.947,3696.0
31228,FR-015,P013,1.837,6802.44
31229,FR-015,P002,3.936,6917.62
31229,FR-015,P012,2.376,3262.47
31229,FR-015,P006,2.365,8364.09
31230,FR-015,P007,0.995,2018.35
31230,FR-015,P021,0.82,4502.72
31230,FR-015,P018,0.755,2905.05
31230,FR-015,P025,3.402,7229.49
31231,FR-015,P016,1.412,5731.82
31231,FR-015,P019,3.612,7078.39
31231,FR-015,P004,1.381,4157.85
31231,FR-015,P009,2.261,2355.82
31232,FR-015,P012,2.805,3262.47
31232,FR-015,P016,1.618,5731.82
31232,FR-015,P017,1.707,2005.17
31232,FR-015,P022,0.446,1894.85
31233,FR-015,P002,3.925,6917.62
31233,FR-015,P014,4.753,5898.47
31233,FR-015,P021,0.443,4502.72
31233,FR-015,P018,3.249,2905.05
31234,FR-015,P002,1.993,6917.62
31234,FR-015,P001,1.063,2946.19
31235,FR-015,P016,3.143,5731.82
31235,FR-015,P009,2.199,2355.82
31235,FR-015,P020,1.529,5128.36
31235,FR-015,P010,4.808,7050.38
31236,FR-015,P010,0.78,7050.38
31236,FR-015,P019,0.859,7078.39
31237,FR-015,P009,3.397,2355.82
31237,FR-015,P012,0.802,3262.47
31238,FR-015,P002,4.33,6917.62
31239,FR-015,P017,2.308,2005.17
31239,FR-015,P016,0.643,5731.82
31239,FR-015,P004,3.351,4157.85
31239,FR-015,P018,1.992,2905.05
31240,FR-015,P024,0.291,3389.78
31240,FR-015,P004,0.658,4157.85
31241,FR-015,P017,1.996,2005.17
31241,FR-015,P027,3.455,3783.07
31242,FR-015,P017,1.529,2005.17
31242,FR-015,P003,3.489,3602.92
31242,FR-015,P027,2.074,3783.07
31242,FR-015,P009,3.831,2355.82
31243,FR-015,P001,1.98,2946.19
31244,FR-015,P005,1.559,6093.9
31245,FR-015,P001,1.962,2946.19
31245,FR-015,P018,3.158,2905.05
31245,FR-015,P026,4.385,3346.72
31246,FR-015,P004,1.156,4157.85
31246,FR-015,P006,4.883,8364.09
31246,FR-015,P027,0.581,3783.07
31246,FR-015,P024,0.736,3389.78
31247,FR-015,P012,3.298,3262.47
31247,FR-015,P001,1.054,2946.19
31247,FR-015,P019,4.411,7078.39
31248,FR-015,P012,1.627,3262.47
31248,FR-015,P002,0.471,6917.62
31248,FR-015,P020,3.845,5128.36
31248,FR-015,P004,4.871,4157.85
31249,FR-015,P007,2.695,2018.35
31249,FR-015,P017,4.917,2005.17
31250,FR-015,P018,2.864,2905.05
31250,FR-015,P024,2.714,3389.78
31251,FR-015,P005,1.794,6093.9
31251,FR-015,P021,0.592,4502.72
31251,FR-015,P007,3.999,2018.35
31252,FR-015,P004,4.74,4157.85
31252,FR-015,P024,1.739,3389.78
31252,FR-015,P012,2.791,3262.47
31253,FR-015,P027,4.999,3783.07
31253,FR-015,P015,0.731,1866.19
31253,FR-015,P002,2.408,6917.62
31253,FR-015,P010,4.362,7050.38
31254,FR-015,P016,0.322,5731.82
31254,FR-015,P005,1.531,6093.9
31254,FR-015,P002,1.452,6917.62
31254,FR-015,P008,3.883,6627.39
31255,FR-015,P020,4.141,5128.36
31256,FR-015,P028,2.701,8669.61
31256,FR-015,P009,2.699,2355.82
31257,FR-015,P009,1.735,2355.82
31257,FR-015,P026,2.668,3346.72
31257,FR-015,P020,0.724,5128.36
31257,FR-015,P011,3.526,5124.34
31258,FR-015,P007,1.395,2018.35
31258,FR-015,P014,4.737,5898.47
31258,FR-015,P019,2.921,7078.39
31259,FR-015,P019,0.548,7078.39
31259,FR-015,P012,0.652,3262.47
31259,FR-015,P028,2.533,8669.61
31259,FR-015,P018,0.85,2905.05
31260,FR-015,P008,2.835,6627.39
31260,FR-015,P014,4.92,5898.47
31260,FR-015,P005,2.201,6093.9
31260,FR-015,P022,3.724,1894.85
31261,FR-015,P008,2.155,6627.39
31261,FR-015,P009,2.557,2355.82
31262,FR-015,P001,4.748,2946.19
31262,FR-015,P015,3.985,1866.19
31263,FR-015,P014,3.568,5898.47
31263,FR-015,P012,2.378,3262.47
31264,FR-015,P009,4.263,2355.82
31264,FR-015,P003,3.003,3602.92
31264,FR-015,P020,3.613,5128.36
31265,FR-015,P014,3.227,5898.47
31265,FR-015,P018,2.991,2905.05
31265,FR-015,P004,0.655,4157.85
31265,FR-015,P020,4.107,5128.36
31266,FR-015,P006,2.567,8364.09
31267,FR-015,P024,3.782,3389.78
31267,FR-015,P027,0.849,3783.07
31267,FR-015,P006,3.4,8364.09
31268,FR-015,P017,3.223,2005.17
31268,FR-015,P027,1.281,3783.07
31268,FR-015,P025,3.586,7229.49
31268,FR-015,P006,3.806,8364.09
31269,FR-015,P003,3.22,3602.92
31269,FR-015,P018,2.566,2905.05
31269,FR-015,P012,1.79,3262.47
31270,FR-015,P022,3.964,1894.85
31270,FR-015,P019,3.735,7078.39
31270,FR-015,P017,0.394,2005.17
31271,FR-015,P022,0.767,1894.85
31271,FR-015,P021,4.352,4502.72
31271,FR-015,P009,2.637,2355.82
31271,FR-015,P023,2.964,3696.0
31272,FR-015,P016,1.468,5731.82
31272,FR-015,P022,2.96,1894.85
31272,FR-015,P028,2.891,8669.61
31273,FR-015,P016,3.546,5731.82
31273,FR-015,P010,3.988,7050.38
31274,FR-015,P013,2.19,6802.44
31274,FR-015,P005,1.917,6093.9
31274,FR-015,P008,4.269,6627.39
31274,FR-015,P010,0.831,7050.38
31275,FR-015,P004,1.718,4157.85
31275,FR-015,P013,3.292,6802.44
31276,FR-015,P019,2.165,7078.39
31277,FR-015,P005,3.553,6093.9
31277,FR-015,P021,2.257,4502.72
31278,FR-015,P015,4.715,1866.19
31278,FR-015,P013,3.341,6802.44
31279,FR-015,P003,1.588,3602.92
31280,FR-015,P002,0.736,6917.62
31280,FR-015,P014,0.483,5898.47
31280,FR-015,P001,4.42,2946.19
31280,FR-015,P027,1.42,3783.07
31281,FR-015,P017,2.015,2005.17
31281,FR-015,P010,4.386,7050.38
31282,FR-015,P027,1.209,3783.07
31282,FR-015,P015,1.382,1866.19
31283,FR-015,P023,0.604,3696.0
31283,FR-015,P014,0.793,5898.47
31283,FR-015,P004,0.405,4157.85
31283,FR-015,P026,3.264,3346.72
31284,FR-015,P007,2.412,2018.35
31284,FR-015,P022,4.968,1894.85
31284,FR-015,P020,2.123,5128.36
31284,FR-015,P023,4.623,3696.0
31285,FR-015,P026,3.002,3346.72
31285,FR-015,P023,0.371,3696.0
31285,FR-015,P019,3.015,7078.39
31285,FR-015,P016,1.627,5731.82
31286,FR-015,P022,1.461,1894.85
31286,FR-015,P026,3.689,3346.72
31287,FR-015,P015,0.278,1866.19
31287,FR-015,P023,1.179,3696.0
31287,FR-015,P020,2.56,5128.36
31287,FR-015,P005,4.499,6093.9
31288,FR-015,P007,4.093,2018.35
31289,FR-015,P006,1.93,8364.09
31289,FR-015,P011,4.766,5124.34
31289,FR-015,P020,1.715,5128.36
31290,FR-015,P006,3.247,8364.09
31291,FR-015,P016,3.18,5731.82
31291,FR-015,P026,0.464,3346.72
31291,FR-015,P005,4.045,6093.9
31292,FR-015,P023,0.874,3696.0
31292,FR-015,P024,3.459,3389.78
31293,FR-015,P015,3.015,1866.19
31293,FR-015,P007,3.919,2018.35
31293,FR-015,P020,3.562,5128.36
31294,FR-015,P021,2.915,4502.72
31294,FR-015,P008,0.725,6627.39
31295,FR-015,P017,0.988,2005.17
31295,FR-015,P007,2.478,2018.35
31296,FR-015,P016,1.35,5731.82
31296,FR-015,P014,3.531,5898.47
31297,FR-015,P021,0.295,4502.72
31297,FR-015,P007,2.792,2018.35
31298,FR-015,P013,3.889,6802.44
31298,FR-015,P023,0.88,3696.0
31299,FR-015,P021,4.129,4502.72
31300,FR-015,P014,1.826,5898.47
31300,FR-015,P022,4.4,1894.85
31301,FR-015,P020,3.857,5128.36
31301,FR-015,P022,4.456,1894.85
31301,FR-015,P028,2.367,8669.61
31301,FR-015,P026,3.966,3346.72
31302,FR-015,P018,2.775,2905.05
31303,FR-015,P008,0.915,6627.39
31304,FR-015,P021,1.816,4502.72
31304,FR-015,P027,4.13,3783.07
31305,FR-015,P019,2.457,7078.39
31305,FR-015,P006,1.625,8364.09
31305,FR-015,P004,3.779,4157.85
31305,FR-015,P022,3.895,1894.85
31306,FR-015,P003,4.444,3602.92
31306,FR-015,P015,0.874,1866.19
31306,FR-015,P016,2.181,5731.82
31307,FR-015,P001,4.057,2946.19
31308,FR-015,P025,2.893,7229.49
31308,FR-015,P004,2.325,4157.85
31308,FR-015,P008,4.499,6627.39
31309,FR-015,P002,3.312,6917.62
31310,FR-015,P011,2.725,5124.34
31310,FR-015,P025,3.98,7229.49
31310,FR-015,P001,2.279,2946.19
31310,FR-015,P028,3.283,8669.61
31311,FR-015,P012,0.581,3262.47
31312,FR-015,P016,1.405,5731.82
31312,FR-015,P026,2.925,3346.72
31312,FR-015,P001,3.13,2946.19
31312,FR-015,P019,2.741,7078.39
31313,FR-015,P016,2.246,5731.82
31313,FR-015,P018,1.039,2905.05
31313,FR-015,P023,4.225,3696.0
31314,FR-015,P006,3.099,8364.09
31314,FR-015,P002,4.009,6917.62
31314,FR-015,P017,2.163,2005.17
31315,FR-015,P023,3.934,3696.0
31315,FR-015,P007,0.743,2018.35
31315,FR-015,P028,1.058,8669.61
31315,FR-015,P009,0.584,2355.82
31316,FR-015,P007,2.563,2018.35
31316,FR-015,P011,2.115,5124.34
31316,FR-015,P010,2.246,7050.38
31316,FR-015,P024,4.487,3389.78
31317,FR-015,P016,1.696,5731.82
31318,FR-015,P007,2.289,2018.35
31319,FR-015,P015,2.567,1866.19
31319,FR-015,P014,2.622,5898.47
31320,FR-015,P023,0.91,3696.0
31320,FR-015,P022,1.956,1894.85
31321,FR-015,P011,2.085,5124.34
31321,FR-015,P021,2.614,4502.72
31321,FR-015,P010,4.993,7050.38
31321,FR-015,P028,4.285,8669.61
31322,FR-015,P002,1.078,6917.62
31322,FR-015,P010,2.047,7050.38
31322,FR-015,P017,4.06,2005.17
31322,FR-015,P012,0.316,3262.47
31323,FR-015,P028,4.596,8669.61
31323,FR-015,P011,2.186,5124.34
31323,FR-015,P012,2.162,3262.47
31323,FR-015,P003,1.855,3602.92
31324,FR-015,P016,0.325,5731.82
31325,FR-015,P018,1.596,2905.05
31325,FR-015,P019,3.19,7078.39
31325,FR-015,P003,4.231,3602.92
31326,FR-015,P009,2.781,2355.82
31326,FR-015,P018,1.527,2905.05
31326,FR-015,P021,0.274,4502.72
31327,FR-015,P001,2.501,2946.19
31328,FR-015,P010,0.481,7050.38
31328,FR-015,P011,3.167,5124.34
31329,FR-015,P009,1.393,2355.82
31329,FR-015,P019,1.531,7078.39
31329,FR-015,P010,0.778,7050.38
31329,FR-015,P012,2.818,3262.47
31330,FR-015,P002,1.811,6917.62
31330,FR-015,P013,3.418,6802.44
31330,FR-015,P014,4.852,5898.47
31330,FR-015,P012,3.448,3262.47
31331,FR-015,P015,2.51,1866.19
31331,FR-015,P006,4.479,8364.09
31332,FR-015,P025,2.49,7229.49
31332,FR-015,P011,0.594,5124.34
31333,FR-015,P007,0.271,2018.35
31333,FR-015,P003,1.501,3602.92
31333,FR-015,P011,3.502,5124.34
31334,FR-015,P015,1.303,1866.19
31335,FR-015,P003,0.827,3602.92
31335,FR-015,P005,3.012,6093.9
31336,FR-015,P001,3.615,2946.19
31336,FR-015,P009,3.139,2355.82
31337,FR-015,P021,4.865,4502.72
31337,FR-015,P001,2.156,2946.19
31338,FR-015,P005,2.757,6093.9
31338,FR-015,P011,2.162,5124.34
31338,FR-015,P015,0.606,1866.19
31339,FR-015,P028,3.392,8669.61
31340,FR-015,P012,1.058,3262.47
31341,FR-015,P017,1.246,2005.17
31341,FR-015,P020,2.414,5128.36
31341,FR-015,P005,4.736,6093.9
